epoch,critic_loss,actor_loss,alpha_loss,alpha_value,cql_penalty,avg_q,avg_entropy,actions_mean,actions_std
18,3.01024173895518,5.998433008193969,-0.9136136631170909,0.5067141652107239,18.894719365437826,-6.192530838648478,0.3878700902064641,-0.18539400398731232,0.483879029750824
19,2.967453556060791,6.271343965530395,-0.9648594967524211,0.4855305850505829,18.741954561869303,-6.451402451197306,0.37643015484015147,-0.19644016027450562,0.47588586807250977
20,2.9234819348653156,6.537623885472615,-1.01904372215271,0.4651857018470764,18.56684252421061,-6.706906833648682,0.37015111565589903,-0.19963057339191437,0.4709549844264984
21,2.8708736276626587,6.792755629221598,-1.0672020983695985,0.4457102119922638,18.362818285624186,-6.94864013671875,0.3568429543574651,-0.21605302393436432,0.4617583453655243
22,2.8218310181299846,7.042792078653972,-1.1166422740618387,0.42706289887428284,18.151762504577636,-7.187396971384684,0.3465229137738546,-0.21593758463859558,0.4567011296749115
23,2.764836877187093,7.282785530090332,-1.1639744758605957,0.40921345353126526,17.91054447174072,-7.416228923797608,0.3348307124773661,-0.22418393194675446,0.44847729802131653
24,2.698180686632792,7.515953308741252,-1.2070155914624532,0.39216068387031555,17.662673009236652,-7.637497285207113,0.31966384828090666,-0.23618754744529724,0.4401937425136566
25,2.635932903289795,7.739184185663859,-1.2522216288248698,0.37582725286483765,17.409910863240558,-7.851046419143676,0.30822949747244516,-0.23794947564601898,0.43581774830818176
26,2.5734964434305825,7.953751420974731,-1.2939157787958782,0.36021316051483154,17.14364180246989,-8.055611718495687,0.29432761708895366,-0.24628731608390808,0.4273109436035156
27,2.51175577322642,8.158739566802979,-1.3369141920407612,0.3452436625957489,16.873235944112142,-8.252121766408285,0.2828896283109983,-0.25029799342155457,0.4213085174560547
28,2.449356859525045,8.355570036570231,-1.3800610669453939,0.33089664578437805,16.60472270965576,-8.441329460144043,0.27248341689507166,-0.25700753927230835,0.4141068458557129
29,2.3916074323654173,8.546747239430745,-1.4134104069073994,0.31721967458724976,16.333394978841145,-8.62283052444458,0.2542736674348513,-0.262542724609375,0.4066009819507599
30,2.338753539721171,8.72551570892334,-1.4465931018193563,0.3041597008705139,16.082097625732423,-8.793009770711263,0.2374543935060501,-0.2723134458065033,0.3992214500904083
31,2.2874334208170573,8.89497698465983,-1.478416260878245,0.2916782796382904,15.83118034998576,-8.954538847605388,0.22084615419308345,-0.2826181948184967,0.39281588792800903
32,2.2381456017494203,9.05630433400472,-1.50277175505956,0.27978572249412537,15.591270427703858,-9.107148844401042,0.1995961719751358,-0.2922411262989044,0.38581761717796326
33,2.1973972964286803,9.207348925272624,-1.512561395963033,0.2685348093509674,15.37426710764567,-9.247505474090577,0.16884177796542643,-0.30260220170021057,0.37514039874076843
34,2.159667127132416,9.346282927195231,-1.5304475593566895,0.2578031122684479,15.18260197321574,-9.378724536895753,0.14642493382096292,-0.31608718633651733,0.36673080921173096
35,2.1270511412620543,9.474592475891113,-1.5414008076985677,0.24758198857307434,15.014604345957439,-9.49899466196696,0.12053997094432513,-0.3248775899410248,0.35736092925071716
36,2.0996534792582193,9.590921923319499,-1.5550222094853718,0.23782511055469513,14.874890073140461,-9.608756173451741,0.09824344367409746,-0.3347318172454834,0.3493224084377289
37,2.075973014831543,9.696339429219563,-1.5568585260709127,0.22854112088680267,14.75956459681193,-9.706526203155518,0.06931398346399267,-0.345425009727478,0.34034985303878784
38,2.065234300295512,9.788156261444092,-1.57097660779953,0.2196376472711563,14.673083108266194,-9.793527895609538,0.050326416911557315,-0.3467569649219513,0.33491936326026917
39,2.0474147828420004,9.86555061976115,-1.569700332482656,0.21116162836551666,14.605419114430745,-9.864516379038493,0.022430323814041912,-0.35584527254104614,0.3266565799713135
40,2.0384112071990965,9.93044574101766,-1.5718020057678224,0.203052818775177,14.555613117218018,-9.92429100036621,-0.0017190603911876679,-0.3632872998714447,0.3156207799911499
41,2.0330172538757325,9.983665510813395,-1.5646305505434672,0.1953398585319519,14.521968828837077,-9.971876112620036,-0.030264596998070676,-0.36470699310302734,0.3078877925872803
42,2.029374961058299,10.022544091542562,-1.5407367173830668,0.1880401074886322,14.498095404307048,-10.00394344329834,-0.06728368681234619,-0.3629703223705292,0.29894059896469116
43,2.028383343219757,10.048437404632569,-1.5205472683906556,0.18110479414463043,14.48339589436849,-10.024306036631266,-0.10010271990050872,-0.3697759509086609,0.28874751925468445
44,2.028077759742737,10.066221218109131,-1.4989077504475912,0.1745123267173767,14.47140687306722,-10.037122440338134,-0.13208139901359875,-0.36551353335380554,0.28169769048690796
45,2.0294954911867777,10.073915449778239,-1.4718196320533752,0.16824421286582947,14.460860703786214,-10.039984448750813,-0.16556116392215092,-0.3656810224056244,0.273941308259964
46,2.0274336457252504,10.081338424682617,-1.4480923461914061,0.16226667165756226,14.45460012435913,-10.043505388895671,-0.1956000550587972,-0.36575525999069214,0.26819372177124023
47,2.0257499559720356,10.084464848836262,-1.4206876961390178,0.15655900537967682,14.447007878621418,-10.042935250600179,-0.22628285626570382,-0.36998340487480164,0.26507073640823364
48,2.026845169067383,10.08812204360962,-1.3786299959818522,0.1511789709329605,14.440792058308919,-10.042157357533773,-0.26340312202771504,-0.36585184931755066,0.25721943378448486
49,2.02364014228185,10.088162186940512,-1.3491106875737509,0.14601150155067444,14.436769587198894,-10.039355475107829,-0.2923562054832776,-0.3637438118457794,0.25463178753852844
50,2.021886610984802,10.088221270243327,-1.3230162580808005,0.14107075333595276,14.431485493977865,-10.037191473642984,-0.318406423330307,-0.36225125193595886,0.25072988867759705
51,2.022636953989665,10.089172172546387,-1.287461367448171,0.13635414838790894,14.42606528600057,-10.035588448842367,-0.3482237563530604,-0.36512404680252075,0.24490144848823547
52,2.0194791905085245,10.08739725112915,-1.259700915813446,0.13182199001312256,14.422186107635499,-10.032136319478353,-0.3730419822533925,-0.36174672842025757,0.2402285933494568
53,2.0204040598869324,10.088165340423584,-1.2134917028745016,0.1275154948234558,14.419561882019043,-10.030331637064617,-0.4059436251719793,-0.3604963421821594,0.23865535855293274
54,2.020927994251251,10.08567221323649,-1.1905748001734415,0.12337472289800644,14.416292374928792,-10.027012259165446,-0.4264628064632416,-0.3583991527557373,0.23538237810134888
55,2.0177299292882283,10.084259675343832,-1.1646072896321615,0.11936259269714355,14.41193883895874,-10.024793446858723,-0.4477638121445974,-0.35754820704460144,0.2331278920173645
56,2.0178415028254193,10.084279193878174,-1.1185740804672242,0.1155552864074707,14.40886442820231,-10.0231041653951,-0.4776897937059402,-0.35503867268562317,0.23046262562274933
57,2.0143443719546,10.080972760518392,-1.1048542189598083,0.11185184121131897,14.404464403788248,-10.020013281504314,-0.49179848313331603,-0.3549993336200714,0.22773443162441254
58,2.013326738675435,10.079017403920492,-1.0541919346650441,0.1083475798368454,14.402770538330078,-10.016524868011475,-0.5221888009707133,-0.3515765964984894,0.22528444230556488
59,2.011192027727763,10.077696488698324,-1.0281895931561789,0.10496388375759125,14.399652881622314,-10.015069014231363,-0.5405928446849187,-0.3505631685256958,0.22294269502162933
60,2.013127536773682,10.075073076883951,-1.0167326180140177,0.10164500027894974,14.396253808339436,-10.013106670379639,-0.5521003903945287,-0.35049644112586975,0.22100570797920227
61,2.01138973236084,10.07329542795817,-0.9737200240294138,0.10000000149011612,14.391996726989746,-10.010509497324625,-0.5763302516937255,-0.3481746315956116,0.22006335854530334
62,2.0111306730906167,10.072997659047445,-0.9447238683700562,0.10000000149011612,14.390071436564128,-10.009168192545573,-0.589711643854777,-0.3433288633823395,0.21965183317661285
63,2.007461415131887,10.072281042734781,-0.9396071334679922,0.10000000149011612,14.386748809814453,-10.008266754150391,-0.59193381468455,-0.3468555808067322,0.21687009930610657
64,2.0059593725204468,10.073572565714517,-0.9104292154312134,0.10000000149011612,14.382907816569011,-10.008322881062826,-0.6046056209007898,-0.3447357714176178,0.2161230593919754
65,2.0035517517725627,10.072141253153482,-0.9100422763824463,0.10000000149011612,14.375903116861979,-10.006905473073324,-0.6047736688454945,-0.3453623652458191,0.21713688969612122
66,2.0057432969411213,10.072899945576985,-0.8894509518146515,0.10000000149011612,14.375749346415201,-10.006803684234619,-0.6137163698673248,-0.3412575125694275,0.2137318104505539
67,2.0043602124849955,10.072274983723958,-0.8669471244017283,0.10000000149011612,14.370427112579346,-10.005235373179119,-0.6234896512826283,-0.34283941984176636,0.21777456998825073
68,2.0012357393900553,10.071647097269693,-0.8638365415732066,0.10000000149011612,14.370908025105795,-10.004507808685302,-0.6248405619462332,-0.3399099111557007,0.21413640677928925
69,2.0010441621144612,10.07106699625651,-0.8406405587991078,0.10000000149011612,14.366043059031169,-10.002950948079427,-0.634914448261261,-0.3397335708141327,0.2141641080379486
70,1.9993330891927084,10.072279059092203,-0.8130422846476237,0.10000000149011612,14.364367059071858,-10.002996660868327,-0.6469002230962118,-0.3396526277065277,0.2117500603199005
71,2.001072181065877,10.071601982116698,-0.8150928223133087,0.10000000149011612,14.361873722076416,-10.00244384765625,-0.6460096903642019,-0.336702436208725,0.21215640008449554
72,1.9960745565096538,10.070799655914307,-0.8083699091275534,0.10000000149011612,14.359022248586019,-10.001381022135417,-0.648929412762324,-0.33868172764778137,0.2117183953523636
73,1.9969336819648742,10.07096248626709,-0.7843825336297353,0.10000000149011612,14.35930237452189,-10.000536003112792,-0.6593469973405203,-0.33592113852500916,0.21017467975616455
74,1.9953217824300131,10.07104559580485,-0.7825159092744192,0.10000000149011612,14.354583517710369,-10.00056982676188,-0.6601576590538025,-0.335957407951355,0.20899967849254608
75,1.992321708202362,10.070702851613362,-0.7710545559724172,0.10000000149011612,14.353659502665202,-9.99975923538208,-0.6651352612177531,-0.33345961570739746,0.21097390353679657
76,1.9925052261352538,10.071236311594646,-0.761651703119278,0.10000000149011612,14.353714224497477,-9.999917380015056,-0.6692188743750255,-0.33276882767677307,0.20877942442893982
77,1.9904231826464336,10.069725138346355,-0.7550574731826782,0.10000000149011612,14.35242971420288,-9.998152135213216,-0.672082709868749,-0.3329318165779114,0.20784293115139008
78,1.9927903858820597,10.07082488377889,-0.753697661558787,0.10000000149011612,14.350572834014892,-9.999217643737794,-0.6726732663313548,-0.3313029110431671,0.20926271378993988
79,1.9902072358131409,10.06986099878947,-0.7338120893637339,0.10000000149011612,14.346508846282958,-9.99741958618164,-0.6813094600041707,-0.33244651556015015,0.20678217709064484
80,1.9893405755360922,10.069965540568035,-0.7300256590048472,0.10000000149011612,14.350477676391602,-9.997390651702881,-0.6829538901646932,-0.33207544684410095,0.20560407638549805
81,1.988530604839325,10.071055425008138,-0.7078886981805166,0.10000000149011612,14.344394149780273,-9.997547384897867,-0.6925678447882334,-0.3298085629940033,0.20626506209373474
82,1.987682324250539,10.068741569519043,-0.7110629822810491,0.10000000149011612,14.346650689442953,-9.995397345225017,-0.6911892759799957,-0.32947251200675964,0.20608378946781158
83,1.985183316866557,10.069690570831298,-0.7194424756368001,0.10000000149011612,14.342322947184245,-9.996739927927653,-0.6875501072406769,-0.3306260406970978,0.20806792378425598
84,1.9861356623967488,10.070466823577881,-0.6827581373850504,0.10000000149011612,14.3435107421875,-9.995950775146484,-0.7034819110234578,-0.3275242745876312,0.20424498617649078
85,1.985884751478831,10.069657135009766,-0.6868880291779836,0.10000000149011612,14.34093505223592,-9.99534662882487,-0.7016883218288421,-0.3278988003730774,0.20415876805782318
86,1.9841187000274658,10.069470863342286,-0.684112383723259,0.10000000149011612,14.3429159228007,-9.995067634582519,-0.7028937697410583,-0.32818323373794556,0.2046007663011551
87,1.9805053901672363,10.068733030954997,-0.6722609414656957,0.10000000149011612,14.337654101053873,-9.9938405418396,-0.7080407853921254,-0.32899010181427,0.20491492748260498
88,1.9805907662709554,10.070190067291259,-0.656038389603297,0.10000000149011612,14.339399960835776,-9.994615821838378,-0.7150861485799154,-0.3268175423145294,0.20156329870224
89,1.9787526837984721,10.069131755828858,-0.661816053390503,0.10000000149011612,14.336409225463868,-9.993829695383708,-0.7125769484043122,-0.32611462473869324,0.20255494117736816
90,1.9759944661458333,10.068258171081544,-0.6449536975224813,0.10000000149011612,14.338568121592203,-9.992246519724528,-0.7199001709620158,-0.3267870545387268,0.20168544352054596
91,1.977668739159902,10.069147860209148,-0.6522211980819702,0.10000000149011612,14.33890744527181,-9.993476842244466,-0.7167439325650533,-0.32792750000953674,0.20302321016788483
92,1.9757830874125162,10.067995096842449,-0.649802774588267,0.10000000149011612,14.336632868448893,-9.99224515914917,-0.7177942423025767,-0.329018235206604,0.2023812085390091
93,1.9748540727297466,10.067435881296793,-0.6320595028003057,0.10000000149011612,14.336767247517903,-9.99093786239624,-0.7255000444253286,-0.3272061347961426,0.2007065713405609
94,1.9733567309379578,10.068422196706136,-0.6188508452971776,0.10000000149011612,14.335243403116863,-9.991374963124594,-0.7312364979585012,-0.3263373076915741,0.20262540876865387
95,1.971235032081604,10.066950016021728,-0.6297452775637309,0.10000000149011612,14.33539436340332,-9.990401655832926,-0.7265051035086314,-0.32890790700912476,0.2028735876083374
96,1.973244027296702,10.067668800354005,-0.6193251568078995,0.10000000149011612,14.33588165918986,-9.990691668192545,-0.7310305043061575,-0.3288807272911072,0.20112617313861847
97,1.9706921903292338,10.066461842854817,-0.614595824877421,0.10000000149011612,14.33252347946167,-9.989301198323568,-0.7330844306945801,-0.32770392298698425,0.20051825046539307
98,1.969261244138082,10.068117497762044,-0.5918569127718608,0.10000000149011612,14.334373811086019,-9.989993178049723,-0.7429598104953766,-0.32755225896835327,0.19852207601070404
99,1.968660056591034,10.06679121017456,-0.6055281283458074,0.10000000149011612,14.335401109059651,-9.98928404490153,-0.7370224789778391,-0.32962673902511597,0.19927260279655457
100,1.9666046977043152,10.065764751434326,-0.6015139844020208,0.10000000149011612,14.333146610260009,-9.988103065490723,-0.7387658043702443,-0.32939356565475464,0.1995222121477127
101,1.966407965819041,10.066144046783448,-0.6141711648305257,0.10000000149011612,14.331848284403483,-9.989056555430095,-0.7332688558101654,-0.3290875256061554,0.19891856610774994
102,1.9646703926722209,10.06553150812785,-0.5968873167037964,0.10000000149011612,14.335689144134522,-9.987714862823486,-0.7407751333713531,-0.3278602361679077,0.1992148905992508
103,1.9634593192736307,10.065288060506186,-0.5875349527597428,0.10000000149011612,14.33408842722575,-9.987083752950033,-0.7448368191719055,-0.32780712842941284,0.19897936284542084
104,1.9629604196548462,10.064888051350911,-0.5925848801930745,0.10000000149011612,14.33558936436971,-9.986925188700358,-0.742643663485845,-0.33269694447517395,0.1986301690340042
105,1.9647143435478212,10.065936075846354,-0.5816649395227432,0.10000000149011612,14.33392328262329,-9.987522989908854,-0.7473861273129782,-0.3297065794467926,0.19776462018489838
106,1.9634958879152933,10.065327987670898,-0.567956218123436,0.10000000149011612,14.335692017873129,-9.986338494618733,-0.7533397475878397,-0.33054319024086,0.1973162293434143
107,1.9584183700879414,10.064539521535238,-0.5719260344902675,0.10000000149011612,14.339871616363526,-9.985740674336752,-0.7516156836350759,-0.3304826617240906,0.19686919450759888
108,1.9622508184115093,10.065339279174804,-0.5688005669911702,0.10000000149011612,14.33217628479004,-9.986423250834147,-0.7529730602105459,-0.3302173614501953,0.19784781336784363
109,1.9617672316233317,10.06374547958374,-0.5825394642353058,0.10000000149011612,14.335197156270345,-9.985443776448568,-0.7470063292980194,-0.33090224862098694,0.1985885202884674
110,1.9579288466771443,10.063459898630779,-0.5706964582204819,0.10000000149011612,14.335007247924805,-9.984667224884033,-0.7521496804555258,-0.331548273563385,0.19694490730762482
111,1.9608048129081725,10.064446614583334,-0.5584856512149176,0.10000000149011612,14.336724274953207,-9.98514404296875,-0.7574527641137441,-0.3290160000324249,0.19697727262973785
112,1.9575168140729269,10.06404717763265,-0.5532108887036642,0.10000000149011612,14.33408457438151,-9.984530684153238,-0.7597435696919759,-0.33056843280792236,0.19831569492816925
113,1.9556539940834046,10.062729256947835,-0.5660776778062184,0.10000000149011612,14.340005887349447,-9.983792915344239,-0.7541555937131246,-0.3306403160095215,0.19568313658237457
114,1.9559855238596597,10.063685391743977,-0.5514584350585937,0.10000000149011612,14.337165482838948,-9.98413356145223,-0.7605046482880911,-0.32912477850914,0.19730235636234283
115,1.9534137694040934,10.063240261077881,-0.5651721105972926,0.10000000149011612,14.337381490071614,-9.984299170176188,-0.7545488699277242,-0.3311556875705719,0.19741523265838623
116,1.9550370359420777,10.06260819753011,-0.5403836554288864,0.10000000149011612,14.338517087300618,-9.982604274749756,-0.7653143656253815,-0.3304831087589264,0.1954648345708847
117,1.958167882760366,10.063268744150797,-0.5631557325522105,0.10000000149011612,14.34205628712972,-9.984278113047282,-0.7554245754082998,-0.33031174540519714,0.1944798231124878
118,1.9520928994814555,10.062635389963786,-0.5326556591192881,0.10000000149011612,14.336393553415935,-9.982337188720702,-0.7686705899238586,-0.32901132106781006,0.19382312893867493
119,1.9537460978825887,10.062925573984781,-0.5570745728413264,0.10000000149011612,14.341491203308106,-9.983705387115478,-0.758065592845281,-0.3297363221645355,0.19599446654319763
120,1.949734300772349,10.061674741109213,-0.5384142647186915,0.10000000149011612,14.34285498301188,-9.981653544108072,-0.7661696565151215,-0.32732704281806946,0.1951517015695572
121,1.950202435652415,10.061208674112956,-0.5560734915733337,0.10000000149011612,14.338996925354003,-9.981973514556884,-0.75850035349528,-0.3320895731449127,0.19611060619354248
122,1.9488741532961527,10.061421451568604,-0.5303562366962433,0.10000000149011612,14.343700510660808,-9.981082801818848,-0.769669213294983,-0.32892200350761414,0.1939539611339569
123,1.9489475417137145,10.062299842834472,-0.5124199185768763,0.10000000149011612,14.337335319519044,-9.981194343566894,-0.7774588592847188,-0.3283430337905884,0.19444143772125244
124,1.9492284067471821,10.061009686787923,-0.5447800103823344,0.10000000149011612,14.346070626576742,-9.98131975809733,-0.7634050516287486,-0.3317975401878357,0.19406957924365997
125,1.947534221013387,10.06095760981242,-0.5281945814689001,0.10000000149011612,14.339472376505533,-9.980559660593668,-0.770608016649882,-0.32975465059280396,0.1942535638809204
126,1.94679949204127,10.06182980855306,-0.5079894089698791,0.10000000149011612,14.344829489390055,-9.9805712890625,-0.7793830037117004,-0.3299810588359833,0.19147798418998718
127,1.9457711354891458,10.060969587961832,-0.521543437242508,0.10000000149011612,14.342914861043294,-9.980315068562826,-0.7734965666135152,-0.32951897382736206,0.19378811120986938
128,1.9473797821998595,10.060346330006917,-0.5267730325460434,0.10000000149011612,14.342644468943279,-9.979929275512696,-0.7712253824869791,-0.3304615616798401,0.19250771403312683
129,1.9462501144409179,10.06130033493042,-0.5069775955875715,0.10000000149011612,14.343284708658855,-9.980029964447022,-0.7798224302132925,-0.32942935824394226,0.19253773987293243
130,1.9420328243573506,10.059061304728191,-0.5173516205946604,0.10000000149011612,14.344204597473144,-9.978253192901612,-0.7753170518080393,-0.3305450677871704,0.19207681715488434
131,1.9406939840316773,10.06055420557658,-0.49583244144916533,0.10000000149011612,14.347429796854655,-9.978821042378744,-0.7846627140045166,-0.33048582077026367,0.19220951199531555
132,1.942486625512441,10.060612525939941,-0.5150087529420853,0.10000000149011612,14.342817726135253,-9.979722607930501,-0.7763345464070638,-0.32956641912460327,0.19276070594787598
133,1.9404051327705383,10.059716974894206,-0.5005863691369693,0.10000000149011612,14.342476266225178,-9.978209686279296,-0.7825981052716573,-0.3305404782295227,0.19202205538749695
134,1.9400625046094258,10.060514621734619,-0.5050491402546565,0.10000000149011612,14.346586545308432,-9.979213123321534,-0.7806599481900534,-0.3322361409664154,0.19113124907016754
135,1.9404177514712015,10.059957160949708,-0.48596634606520334,0.10000000149011612,14.344926656087239,-9.977841110229493,-0.788947499593099,-0.3289797604084015,0.19059178233146667
136,1.9420933763186137,10.060415083567301,-0.48234641989072163,0.10000000149011612,14.34600788752238,-9.97815284093221,-0.7905196181933085,-0.33168166875839233,0.19114558398723602
137,1.9402702299753825,10.06074904759725,-0.4805007475614548,0.10000000149011612,14.34743111928304,-9.978418134053548,-0.791321181456248,-0.3312649130821228,0.19056318700313568
138,1.9390844631195068,10.060313822428386,-0.48327960014343263,0.10000000149011612,14.35063382466634,-9.978120231628418,-0.7901143391927083,-0.3306863307952881,0.19069693982601166
139,1.9383372974395752,10.06081320444743,-0.4775367428859075,0.10000000149011612,14.344196262359619,-9.978377431233724,-0.7926084287961324,-0.330611914396286,0.18996213376522064
140,1.9395354803403217,10.061032937367758,-0.4508521548906962,0.10000000149011612,14.346153945922852,-9.977444413503012,-0.8041973980267842,-0.32937905192375183,0.18984395265579224
141,1.938206016222636,10.059781602223714,-0.48988263646761576,0.10000000149011612,14.349904429117839,-9.977900829315185,-0.7872466766834259,-0.3345282971858978,0.19026459753513336
142,1.9368101827303568,10.061246490478515,-0.4625822671254476,0.10000000149011612,14.349583581288655,-9.978191922505697,-0.7991030792395274,-0.3321130871772766,0.1892293244600296
143,1.9359660601615907,10.05996971766154,-0.4758678416411082,0.10000000149011612,14.349215157826741,-9.977499663035076,-0.7933332252502442,-0.3311293125152588,0.19007764756679535
144,1.9368878769874573,10.060273914337158,-0.46053850879271824,0.10000000149011612,14.352946370442709,-9.977148183186848,-0.7999906678994496,-0.32963287830352783,0.19070598483085632
145,1.9352708800633749,10.060722522735595,-0.456829984386762,0.10000000149011612,14.349761600494384,-9.97744280497233,-0.8016012593110402,-0.3313902020454407,0.18943636119365692
146,1.9351485816637675,10.06090144475301,-0.4605514760812124,0.10000000149011612,14.352495574951172,-9.977792313893636,-0.7999850388367971,-0.33024731278419495,0.1911683976650238
147,1.9356068213780722,10.061331437428793,-0.44579212963581083,0.10000000149011612,14.352665170033772,-9.977595068613688,-0.806394940217336,-0.3316585123538971,0.18867848813533783
148,1.9335725863774618,10.061781908671062,-0.44937306980292,0.10000000149011612,14.348327541351319,-9.978205833435059,-0.8048397596677145,-0.3349631726741791,0.19073458015918732
149,1.93463508049647,10.061864827473958,-0.42989417135715485,0.10000000149011612,14.351845448811849,-9.97745148340861,-0.8132993388175964,-0.33126333355903625,0.18846812844276428
150,1.935749475955963,10.061669972737631,-0.4340799085299174,0.10000000149011612,14.352485599517822,-9.9774480565389,-0.8114814960956573,-0.33449921011924744,0.18900400400161743
151,1.9341590054829916,10.061443328857422,-0.4311853084961573,0.10000000149011612,14.355021890004476,-9.977106749216716,-0.8127386025587717,-0.33091920614242554,0.1889481395483017
152,1.9320321289698283,10.06148801167806,-0.43633331537246706,0.10000000149011612,14.352343196868896,-9.977386633555094,-0.8105028478304545,-0.3344669044017792,0.189114049077034
153,1.9341465695699056,10.063416182200115,-0.41377557466427484,0.10000000149011612,14.354327697753906,-9.978341369628906,-0.8202995538711548,-0.33172428607940674,0.18863701820373535
154,1.9318914898236592,10.062679634094238,-0.4086810352404912,0.10000000149011612,14.353883037567138,-9.977387084960938,-0.8225120850404104,-0.33061787486076355,0.18733586370944977
155,1.9329097739855448,10.062240168253581,-0.39810926040013633,0.10000000149011612,14.355827032725017,-9.976498883565267,-0.8271033469835917,-0.3316488265991211,0.18712939321994781
156,1.9344109114011128,10.062344296773274,-0.4198766227563222,0.10000000149011612,14.353872184753419,-9.977553571065267,-0.8176498993237813,-0.3346976339817047,0.18841077387332916
157,1.9321788676579794,10.061957244873048,-0.43242644766966504,0.10000000149011612,14.352714875539144,-9.977712879180908,-0.8121995802720388,-0.3336580991744995,0.18805013597011566
158,1.9325672197341919,10.06184268951416,-0.40382822811603547,0.10000000149011612,14.35304588317871,-9.976360759735108,-0.8246196262041727,-0.33219194412231445,0.1887407749891281
159,1.9309456690152487,10.063015015920003,-0.39166749715805055,0.10000000149011612,14.359736919403076,-9.97701156616211,-0.8299009720484416,-0.33281129598617554,0.1871820092201233
160,1.9286915818850199,10.062328039805095,-0.3912193407615026,0.10000000149011612,14.354533538818359,-9.97631357828776,-0.8300956038633982,-0.3336437940597534,0.1870083212852478
161,1.931731501420339,10.064116547902426,-0.37779620081186294,0.10000000149011612,14.355457305908203,-9.977517528533935,-0.835925201177597,-0.3317781686782837,0.1879272311925888
162,1.929683535893758,10.06328389485677,-0.37109035621086756,0.10000000149011612,14.36056344350179,-9.976399536132812,-0.8388375115394592,-0.3325406610965729,0.18668459355831146
163,1.929092189470927,10.06261401494344,-0.396366193095843,0.10000000149011612,14.35895538965861,-9.97683329264323,-0.8278603514035543,-0.3340788185596466,0.18772020936012268
164,1.9309905465443928,10.062625567118326,-0.3782183376948039,0.10000000149011612,14.35725803375244,-9.976060307820639,-0.8357418684164682,-0.3326774537563324,0.18631967902183533
165,1.9319281705220541,10.063654136657714,-0.35497866521279015,0.10000000149011612,14.359951610565185,-9.976085453033447,-0.8458347245057424,-0.33203577995300293,0.18575942516326904
166,1.9270065395037332,10.063604412078858,-0.3728163892030716,0.10000000149011612,14.359503033955892,-9.97681827545166,-0.8380879040559133,-0.3344816565513611,0.1873072236776352
