epoch,critic_loss,actor_loss,alpha_loss,alpha_value,cql_penalty,avg_q,avg_entropy,actions_mean,actions_std
17,3.3604090849558514,4.438349736531576,-0.9287788311640421,0.5236219167709351,20.028441925048828,-4.69128667195638,0.48537057121594746,-0.07994227111339569,0.5801880955696106
18,3.3522402461369833,4.684346977869669,-0.9903191510836283,0.5014592409133911,19.989905446370443,-4.924347543716431,0.4815196694930394,-0.07756345719099045,0.5762391090393066
19,3.33814298470815,4.92743989944458,-1.051420513788859,0.48016732931137085,19.933228022257488,-5.154889348347981,0.47720326960086823,-0.08904743194580078,0.5700435638427734
20,3.312111694018046,5.166023960113526,-1.1157185459136962,0.45968523621559143,19.841306559244792,-5.3835957177480065,0.477281201283137,-0.08739092200994492,0.5667762756347656
21,3.2779747422536216,5.400413986841838,-1.1745227281252544,0.44005951285362244,19.727903582255045,-5.605270837148031,0.4702506297826767,-0.10484499484300613,0.5582612156867981
22,3.2402264404296877,5.635499245325724,-1.2331274668375651,0.421285480260849,19.600929781595866,-5.828522221247355,0.46368749598662057,-0.10533406585454941,0.5533437132835388
23,3.195316189130147,5.868118963241577,-1.2924815519650776,0.4032750129699707,19.432805417378745,-6.050539042154948,0.4585788595676422,-0.10979949682950974,0.5493359565734863
24,3.143866465886434,6.096915260950724,-1.3496254801750183,0.3860514760017395,19.27061511993408,-6.268500887552897,0.45153436024983723,-0.11828994750976562,0.5427353382110596
25,3.0848589960734047,6.324076325098673,-1.399900590578715,0.3696213364601135,19.065320955912274,-6.4830599180857345,0.4382055167357127,-0.13039039075374603,0.535533607006073
26,3.029310123125712,6.550335683822632,-1.4484458184242248,0.3539583683013916,18.86085330963135,-6.697377999623616,0.42457046429316203,-0.1435403972864151,0.5259010195732117
27,2.963691317240397,6.774738674163818,-1.4933876744906107,0.3390289545059204,18.634779980977378,-6.90989190419515,0.40890828569730125,-0.15567757189273834,0.5164936184883118
28,2.898585745493571,6.997278556823731,-1.5347748605410259,0.3248051106929779,18.40055315653483,-7.120764983495077,0.3915413576364517,-0.16899394989013672,0.5068739652633667
29,2.835672307014465,7.216702206929525,-1.5706514310836792,0.31127551198005676,18.15490056355794,-7.32824762026469,0.37098874906698864,-0.1896844506263733,0.4935152530670166
30,2.7686822017033896,7.431539815266927,-1.6012029266357422,0.2984073758125305,17.904802691141764,-7.531168581644694,0.34780215203762055,-0.19920966029167175,0.48218223452568054
31,2.6996727768580118,7.6428976726531985,-1.6272586107254028,0.286182701587677,17.642098706563313,-7.730943120320638,0.32294131596883136,-0.21814881265163422,0.46481096744537354
32,2.6375480858484903,7.85254581451416,-1.6438963937759399,0.2745911478996277,17.37521334330241,-7.928306058247884,0.29274658411741256,-0.23668575286865234,0.44776660203933716
33,2.5725068283081054,8.053974262873332,-1.6561239576339721,0.26358819007873535,17.10390604654948,-8.118101787567138,0.2615762596329053,-0.25323817133903503,0.43287327885627747
34,2.51322243531545,8.246969763437907,-1.6599100915590923,0.25316867232322693,16.83597629547119,-8.299287376403809,0.22653375059366226,-0.27216219902038574,0.4165832996368408
35,2.4560229182243347,8.435221735636393,-1.656658152739207,0.24331635236740112,16.568556480407715,-8.475948130289714,0.18897366856535275,-0.2896518409252167,0.40101438760757446
36,2.4003817939758303,8.61372376124064,-1.6501879533131918,0.23396630585193634,16.305117365519205,-8.64379789352417,0.15173455288012822,-0.3048047423362732,0.3857734203338623
37,2.349470376173655,8.78589703877767,-1.6325192403793336,0.2251378446817398,16.05112725575765,-8.804902108510335,0.10934341035162409,-0.327106237411499,0.368733286857605
38,2.298322531382243,8.945317770640056,-1.619242345492045,0.2167467623949051,15.79271727879842,-8.955272699991863,0.07246524239890277,-0.3394947350025177,0.356748104095459
39,2.2522201490402223,9.093809153238933,-1.6157497350374859,0.20871077477931976,15.574940535227457,-9.097166709899902,0.043963354572964214,-0.34328174591064453,0.3493134081363678
40,2.2078465628623962,9.235291411081949,-1.6039027341206868,0.20103642344474792,15.365663820902506,-9.231738154093424,0.01171048355444024,-0.3591737151145935,0.338061660528183
41,2.169826307296753,9.368718865712484,-1.5811264578501383,0.19374355673789978,15.16944196065267,-9.357763271331788,-0.02554363430167238,-0.36856192350387573,0.3293561041355133
42,2.1352851462364195,9.488226248423258,-1.5765360967318216,0.1867140531539917,15.006438694000245,-9.472865778605144,-0.05000091399997473,-0.3773781955242157,0.32026907801628113
43,2.1050897336006162,9.600204308827719,-1.5626007294654847,0.17998267710208893,14.86532143274943,-9.579956423441569,-0.07884031850844622,-0.3831016719341278,0.31230661273002625
44,2.080392114321391,9.69713923772176,-1.5475479038556417,0.17352929711341858,14.75329117457072,-9.672473526000976,-0.10699143517762423,-0.3861580491065979,0.3043563961982727
45,2.058325135707855,9.782750949859619,-1.5335025350252787,0.1673269122838974,14.665934034983318,-9.754325167338054,-0.13332104285558063,-0.39303091168403625,0.2935211658477783
46,2.045990380446116,9.858403752644858,-1.5107906985282897,0.16140863299369812,14.596904067993163,-9.825907090504964,-0.16328871617714563,-0.39325305819511414,0.2848964333534241
47,2.036456960837046,9.919758377075196,-1.4934885629018149,0.15570472180843353,14.547974026997885,-9.884184373219808,-0.1890290669600169,-0.3955696225166321,0.2795507311820984
48,2.0275029238065083,9.970066242218017,-1.456454362074534,0.1503034085035324,14.510032971700033,-9.930209267934163,-0.22415691271424293,-0.39452046155929565,0.2711502015590668
49,2.021876796881358,10.007081057230632,-1.4179189411799114,0.14515233039855957,14.485537974039714,-9.96337532043457,-0.2585380964477857,-0.3943357467651367,0.26425814628601074
50,2.0196050492922466,10.034034226735432,-1.3860428365071615,0.14023934304714203,14.464021174112956,-9.987458864847818,-0.2880981202920278,-0.3853928744792938,0.2583587169647217
51,2.0185767261187237,10.050795879364014,-1.3338198113441466,0.1355912685394287,14.452730255126953,-10.000305061340333,-0.32670680443445843,-0.3830863833427429,0.25085535645484924
52,2.0183919127782186,10.0611981010437,-1.308016885916392,0.1311245858669281,14.441295496622722,-10.009038689931234,-0.35074449876944225,-0.384774774312973,0.24551111459732056
53,2.0172092874844867,10.069413897196451,-1.2518461974461874,0.12689682841300964,14.428293412526449,-10.013932088216146,-0.3886876334746679,-0.3781181275844574,0.24086825549602509
54,2.0137615442276,10.073328456878663,-1.1894744694232942,0.12292774766683578,14.421100184122722,-10.014560432434083,-0.4281564352909724,-0.3744523525238037,0.2341308891773224
55,2.0129002181688946,10.076062876383464,-1.1555513834953308,0.11911217123270035,14.409061361948648,-10.016018664042155,-0.4527916032075882,-0.37127450108528137,0.2293013334274292
56,2.0109214917818705,10.076188977559408,-1.1174742313226065,0.11544518917798996,14.40075091679891,-10.014870211283366,-0.4785757233699163,-0.37056633830070496,0.22314894199371338
57,2.010274133682251,10.076028060913085,-1.0665833707650503,0.11197049170732498,14.389978987375896,-10.012944730122884,-0.5094059389829636,-0.3639102280139923,0.2223336547613144
58,2.0096243341763813,10.075665156046549,-1.0359294374783834,0.10859488695859909,14.382710978190104,-10.012104994455973,-0.5301039157311122,-0.36268746852874756,0.2165364921092987
59,2.0093670948346456,10.074349009195963,-0.987334346373876,0.10539977997541428,14.37655044555664,-10.009543476104737,-0.5582050396998723,-0.35948774218559265,0.21182146668434143
60,2.0090425395965577,10.073138580322265,-0.9291395382086436,0.10238077491521835,14.371259727478026,-10.006843611399333,-0.589659389257431,-0.35521945357322693,0.2093782275915146
61,2.0050445135434467,10.070571371714275,-0.9261694324016571,0.10000000149011612,14.364356320699056,-10.00541155497233,-0.5960951519012451,-0.353122353553772,0.2086252123117447
62,2.0028626537322998,10.07095432917277,-0.8884085961182913,0.10000000149011612,14.361912784576417,-10.004585297902425,-0.6141690572102865,-0.35335445404052734,0.20846697688102722
63,2.0027233147621155,10.070928243001303,-0.8421030302842458,0.10000000149011612,14.357106927235922,-10.002593955993653,-0.6342793075243632,-0.34775251150131226,0.20612937211990356
64,1.998963033358256,10.070780639648438,-0.8245272131760916,0.10000000149011612,14.355218874613444,-10.001723868052165,-0.6419123888015748,-0.34769511222839355,0.20572233200073242
65,1.9978913474082947,10.07119415918986,-0.7927169104417165,0.10000000149011612,14.350295429229737,-10.000797271728516,-0.6557274238268535,-0.344313383102417,0.20478741824626923
66,1.996476969718933,10.071647154490153,-0.7778403007984162,0.10000000149011612,14.347210623423258,-10.000644639333089,-0.6621882534027099,-0.34397783875465393,0.20493218302726746
67,1.9963528029123943,10.070672225952148,-0.7601979962984721,0.10000000149011612,14.345776386260987,-9.998943850199382,-0.6698502127329509,-0.3433118462562561,0.20366163551807404
68,1.9918998606999716,10.07067949295044,-0.7497643093268077,0.10000000149011612,14.342956924438477,-9.998535900115966,-0.6743815040588379,-0.34368231892585754,0.20437093079090118
69,1.990600463549296,10.07091116587321,-0.7101178805033366,0.10000000149011612,14.338823852539063,-9.997083435058594,-0.6915997318426768,-0.33924153447151184,0.20261168479919434
70,1.9903756952285767,10.070846850077311,-0.6978085047006607,0.10000000149011612,14.338984800974528,-9.996521275838216,-0.6969456215699513,-0.342385858297348,0.20192788541316986
71,1.99049471616745,10.070175584157308,-0.688539683620135,0.10000000149011612,14.339869753519695,-9.995485909779866,-0.7009710208574931,-0.3415817320346832,0.19974158704280853
72,1.9870331160227457,10.069603036244711,-0.67635351618131,0.10000000149011612,14.338122653961182,-9.994422779083251,-0.7062634027004242,-0.3401939272880554,0.2013973742723465
73,1.9864472858111064,10.069943288167318,-0.6546686470508576,0.10000000149011612,14.338429336547852,-9.99385639190674,-0.7156810239950816,-0.3413839638233185,0.2007731795310974
74,1.985496739546458,10.068908926645914,-0.6622223414977392,0.10000000149011612,14.336619389851888,-9.993183549245199,-0.7124004936218262,-0.338141530752182,0.20351369678974152
75,1.9839584350585937,10.06955977121989,-0.6419623037179311,0.10000000149011612,14.33601203918457,-9.992989667256673,-0.7211993193626404,-0.3388267755508423,0.20001132786273956
76,1.9814624190330505,10.068148339589436,-0.6437155210971832,0.10000000149011612,14.336970094045004,-9.99168732325236,-0.7204379034042359,-0.33766746520996094,0.20287497341632843
77,1.9817081181208294,10.069672629038493,-0.6280926509698233,0.10000000149011612,14.332844187418619,-9.992567920684815,-0.727222831249237,-0.3409707844257355,0.20014089345932007
78,1.9839968943595887,10.068018213907878,-0.6449137802918752,0.10000000149011612,14.335226408640544,-9.991673024495443,-0.7199175051848093,-0.34212982654571533,0.2022661417722702
79,1.9812707742055258,10.068435274759928,-0.6150629542271296,0.10000000149011612,14.334664923350017,-9.990824483235677,-0.7328815519809723,-0.3383396863937378,0.20337557792663574
80,1.9796400769551594,10.06875997543335,-0.6119482078154882,0.10000000149011612,14.33523022333781,-9.991046606699626,-0.7342342734336853,-0.3408696949481964,0.20128247141838074
81,1.9775345333417256,10.068202215830485,-0.5998445667823156,0.10000000149011612,14.335722694396972,-9.989994818369548,-0.7394908185799917,-0.3372595012187958,0.2018185257911682
82,1.9752381539344788,10.067270991007486,-0.5807802706956864,0.10000000149011612,14.333943271636963,-9.988265844980875,-0.7477703336874644,-0.33798274397850037,0.20164461433887482
83,1.9757929197947184,10.068280766805014,-0.6012797776858012,0.10000000149011612,14.337300313313802,-9.990195954640706,-0.7388675145308177,-0.33994925022125244,0.19951635599136353
84,1.9751037247975667,10.068313522338867,-0.5816978909571966,0.10000000149011612,14.338513088226318,-9.989405632019043,-0.7473718202114106,-0.3392314314842224,0.20168322324752808
85,1.9754267795880636,10.067132822672527,-0.5789443176984786,0.10000000149011612,14.337082913716634,-9.988137931823731,-0.7485676769415538,-0.33831271529197693,0.19959303736686707
86,1.9717125233014425,10.067117811838786,-0.561906968553861,0.10000000149011612,14.336186129252116,-9.98741361618042,-0.755966907342275,-0.3377671539783478,0.19890126585960388
87,1.9715275168418884,10.066646149953206,-0.5645343687136968,0.10000000149011612,14.335543982187907,-9.987080643971762,-0.7548258415857951,-0.3394405245780945,0.20011352002620697
88,1.9730733950932822,10.068336423238119,-0.5491174707810084,0.10000000149011612,14.342068818410239,-9.988130741119384,-0.7615213163693746,-0.33741897344589233,0.19857996702194214
89,1.968725341161092,10.066563498179118,-0.5546902124087015,0.10000000149011612,14.33705550511678,-9.98662483851115,-0.7591011047363281,-0.3395192623138428,0.19828040897846222
90,1.969509953657786,10.067064374287924,-0.5519577616453171,0.10000000149011612,14.340024197896321,-9.987031167348226,-0.7602877958615621,-0.3383587598800659,0.19873017072677612
91,1.9703691148757934,10.066421642303467,-0.55351036687692,0.10000000149011612,14.342547327677408,-9.986481876373292,-0.7596135024229685,-0.3366905450820923,0.20218056440353394
92,1.9656279786427815,10.066251583099366,-0.5388752955198288,0.10000000149011612,14.337823969523113,-9.985703455607096,-0.7659694381554921,-0.3395918905735016,0.19830092787742615
93,1.9685779325167339,10.067122758229573,-0.534575412273407,0.10000000149011612,14.344093316396078,-9.986407616933187,-0.7678368508815765,-0.33825141191482544,0.1990606039762497
94,1.964713700612386,10.067045389811199,-0.5140387080113094,0.10000000149011612,14.34144468943278,-9.985462684631347,-0.776755827665329,-0.3366800844669342,0.19783388078212738
95,1.9651413281758627,10.066674626668295,-0.5056376651922861,0.10000000149011612,14.339763043721517,-9.984751167297363,-0.7804043579101563,-0.33932262659072876,0.19678321480751038
96,1.9658285967508953,10.066198641459147,-0.5223151665925979,0.10000000149011612,14.342193915049235,-9.985021305084228,-0.7731614061196646,-0.33838582038879395,0.1977722942829132
97,1.9636101174354552,10.06597697575887,-0.5291285675764084,0.10000000149011612,14.341409117380778,-9.98511848449707,-0.770202385187149,-0.33875811100006104,0.19766177237033844
98,1.9604172094662984,10.063858941396077,-0.5377258416016897,0.10000000149011612,14.341391843159993,-9.983395118713378,-0.7664686385790507,-0.3390771448612213,0.19890356063842773
99,1.9633073131243388,10.067866560618082,-0.47305943369865416,0.10000000149011612,14.343693828582763,-9.984618542989095,-0.7945528976122538,-0.33593884110450745,0.1950390636920929
100,1.9617406757672629,10.065353190104167,-0.5006358406941096,0.10000000149011612,14.343592681884765,-9.983325271606445,-0.782576619386673,-0.33745449781417847,0.1948327273130417
101,1.961009127298991,10.066649881998698,-0.518057322303454,0.10000000149011612,14.342740529378256,-9.98539608001709,-0.7750105679035186,-0.34046801924705505,0.19638952612876892
102,1.9581360411643982,10.066690298716226,-0.477045827905337,0.10000000149011612,14.342123489379883,-9.983677463531494,-0.7928216350078583,-0.3385404646396637,0.19349052011966705
103,1.9589342784881592,10.06687665939331,-0.5049311395486196,0.10000000149011612,14.34349391301473,-9.985095806121826,-0.7807111946741739,-0.3372390866279602,0.19553320109844208
104,1.9573106773694355,10.065652783711752,-0.4997101509571075,0.10000000149011612,14.346197039286295,-9.983662122090658,-0.7829786392052969,-0.34002262353897095,0.196096733212471
105,1.9572391041119894,10.066881446838378,-0.48460814237594607,0.10000000149011612,14.344090194702149,-9.984252961476644,-0.7895373622576396,-0.33780437707901,0.19636139273643494
106,1.9564305170377096,10.06555986404419,-0.46924069384733835,0.10000000149011612,14.346957136789957,-9.98228396097819,-0.7962113595008851,-0.33896365761756897,0.19323770701885223
107,1.9555978258450826,10.066397050221761,-0.4788850610454877,0.10000000149011612,14.340666879018148,-9.983558781941731,-0.7920228652159373,-0.3390786051750183,0.19531956315040588
108,1.955677884419759,10.065119978586832,-0.4980411998430888,0.10000000149011612,14.346606941223145,-9.983131262461344,-0.7837034555276235,-0.340923935174942,0.19502583146095276
109,1.9568457849820455,10.06740021387736,-0.46168660710255305,0.10000000149011612,14.344659996032714,-9.983848889668783,-0.7994920551776886,-0.33791717886924744,0.19518916308879852
110,1.952537469069163,10.065412438710531,-0.46452234556277594,0.10000000149011612,14.342978839874268,-9.982000179290772,-0.7982605055967966,-0.3380659520626068,0.194121316075325
111,1.952272907892863,10.066802984873453,-0.4614343963066737,0.10000000149011612,14.347113609313965,-9.98327294667562,-0.7996015914281209,-0.33785760402679443,0.1944325566291809
112,1.9533650183677673,10.06616507212321,-0.45017143328984577,0.10000000149011612,14.34556874593099,-9.982162628173828,-0.8044930350780487,-0.3376895785331726,0.19416150450706482
113,1.9560882631937664,10.067258466084798,-0.4405053099989891,0.10000000149011612,14.344519945780435,-9.982851759592693,-0.8086909743150076,-0.33923467993736267,0.19462689757347107
114,1.9538271641731262,10.065608412424723,-0.4601994496583939,0.10000000149011612,14.350176734924316,-9.982071933746338,-0.8001379211743672,-0.3389149606227875,0.19397000968456268
115,1.9533447774251302,10.066193002065022,-0.4527832194169362,0.10000000149011612,14.351240978240966,-9.982350076039632,-0.8033587527275086,-0.33928918838500977,0.19343537092208862
116,1.9500149059295655,10.066368039449056,-0.44338330765565237,0.10000000149011612,14.35129602432251,-9.982128671010335,-0.807441078821818,-0.34000492095947266,0.19162562489509583
117,1.9505168040593466,10.06587745030721,-0.41846294234196346,0.10000000149011612,14.348002630869548,-9.980566972096762,-0.8182638549804687,-0.33657121658325195,0.19250917434692383
118,1.9493720857302348,10.066059061686198,-0.4365985867381096,0.10000000149011612,14.34977819442749,-9.981550833384196,-0.810387643178304,-0.34056398272514343,0.1947408765554428
119,1.9491172647476196,10.066003704071045,-0.42043694416681926,0.10000000149011612,14.34833989461263,-9.980807075500488,-0.817406557003657,-0.33861058950424194,0.19102376699447632
120,1.9494952249526978,10.067258205413818,-0.419697143137455,0.10000000149011612,14.347661940256755,-9.98204620997111,-0.8177278470993042,-0.33923232555389404,0.19290030002593994
121,1.9483375922838846,10.066751670837402,-0.4071255440513293,0.10000000149011612,14.351153500874837,-9.981010964711507,-0.8231876226266225,-0.33634814620018005,0.19251705706119537
122,1.9482493702570598,10.067409102121989,-0.40716951151688896,0.10000000149011612,14.351113897959392,-9.98168586730957,-0.8231685276826223,-0.338646799325943,0.19219401478767395
123,1.9497849480311076,10.066651268005371,-0.38925744036833443,0.10000000149011612,14.347752774556477,-9.98015993754069,-0.8309476415316264,-0.3395571708679199,0.19260616600513458
124,1.9470174463589986,10.066460647583007,-0.3878074111541112,0.10000000149011612,14.351746362050374,-9.979921105702719,-0.8315773876508077,-0.33793675899505615,0.19024085998535156
125,1.949117206732432,10.066988925933838,-0.39635990202426913,0.10000000149011612,14.350038166046142,-9.980834534962971,-0.8278630824883779,-0.33815625309944153,0.1923368126153946
126,1.9467365328470867,10.065556297302246,-0.4182897260785103,0.10000000149011612,14.352066332499186,-9.98036782582601,-0.8183390839894613,-0.33774298429489136,0.19183051586151123
127,1.945777883529663,10.065683530171713,-0.38416665901740393,0.10000000149011612,14.355566692352294,-9.979022839864095,-0.833158536752065,-0.33850347995758057,0.19024834036827087
128,1.9444590083758035,10.065583629608154,-0.40900515447060265,0.10000000149011612,14.351959234873453,-9.98001911799113,-0.8223713183403015,-0.3419196903705597,0.1887306571006775
129,1.9455220301946003,10.06523094813029,-0.39995907465616864,0.10000000149011612,14.356162541707358,-9.979280757904053,-0.82629998366038,-0.3407679498195648,0.19147679209709167
130,1.9464951626459757,10.06742566426595,-0.37653958598772685,0.10000000149011612,14.351489861806234,-9.98046973546346,-0.8364709377288818,-0.33623477816581726,0.19120974838733673
131,1.9436605048179627,10.065682722727457,-0.37425835331281027,0.10000000149011612,14.350931301116944,-9.978640823364257,-0.8374616642793019,-0.3392254412174225,0.18928876519203186
132,1.9424066718419393,10.067013231913249,-0.35270863701899846,0.10000000149011612,14.35582576751709,-9.979047991434733,-0.8468205857276917,-0.3398229479789734,0.18937702476978302
133,1.9441232617696127,10.067113564809164,-0.3625179624557495,0.10000000149011612,14.351504662831625,-9.979585920969646,-0.8425604502360026,-0.33848509192466736,0.18977665901184082
134,1.939791632493337,10.06537638982137,-0.3799047486980756,0.10000000149011612,14.360620950063069,-9.97861817042033,-0.8350094656149546,-0.3393060564994812,0.19029031693935394
135,1.9404505817095439,10.066450621287029,-0.37939545859893165,0.10000000149011612,14.352884883880614,-9.979678796132406,-0.8352306485176086,-0.3422534763813019,0.18763214349746704
136,1.941370886961619,10.06669491449992,-0.3567242689927419,0.10000000149011612,14.356876169840495,-9.978951123555502,-0.8450766225655874,-0.3387894630432129,0.18680232763290405
137,1.942147110303243,10.067416305541991,-0.35733577380577725,0.10000000149011612,14.359480438232422,-9.979708245595296,-0.8448110504945119,-0.3376156687736511,0.18886947631835938
138,1.941704417069753,10.066150093078614,-0.3530178502202034,0.10000000149011612,14.353227659861247,-9.97826410293579,-0.8466862960656484,-0.3380184471607208,0.18786823749542236
139,1.9408157277107239,10.067660185496011,-0.3523933672904968,0.10000000149011612,14.359368902842204,-9.979756317138673,-0.8469575075308482,-0.33960434794425964,0.18922901153564453
140,1.9406006161371867,10.06843541463216,-0.3439017587403456,0.10000000149011612,14.35240977605184,-9.980173873901368,-0.8506453637282053,-0.3409871459007263,0.1897159218788147
141,1.9394416364034017,10.067598215738933,-0.33106765945752464,0.10000000149011612,14.358635629018147,-9.978788363138834,-0.856219144264857,-0.33601903915405273,0.18785390257835388
142,1.9380889964103698,10.067074432373047,-0.33008187264204025,0.10000000149011612,14.357046279907227,-9.97823060353597,-0.8566472621758779,-0.3400038182735443,0.18834184110164642
143,1.936399395465851,10.067108516693116,-0.3313031312823296,0.10000000149011612,14.358774687449138,-9.978329232533772,-0.8561168833573659,-0.33899539709091187,0.18635155260562897
144,1.9405675260225932,10.068196309407552,-0.3093271940946579,0.10000000149011612,14.355483843485514,-9.978472296396891,-0.8656609058380127,-0.3398009240627289,0.1874450296163559
145,1.93869633436203,10.06734956741333,-0.3386315722266833,0.10000000149011612,14.358793392181397,-9.978910293579101,-0.8529341777165731,-0.34029844403266907,0.18759845197200775
146,1.9353538711865743,10.06642864227295,-0.3378256676594416,0.10000000149011612,14.36326297124227,-9.977965393066405,-0.8532841801643372,-0.3373225927352905,0.18685400485992432
147,1.9376857328414916,10.067833550771077,-0.3223692046602567,0.10000000149011612,14.358529904683431,-9.97870999654134,-0.8599968369801839,-0.34142714738845825,0.1861729919910431
148,1.9374327643712361,10.067346185048422,-0.2968708803256353,0.10000000149011612,14.361705417633056,-9.977123069763184,-0.8710706122716267,-0.33864301443099976,0.18637405335903168
149,1.9351792979240416,10.067889919281006,-0.31611647208531696,0.10000000149011612,14.361140314737955,-9.978514397939046,-0.862712361017863,-0.3393014669418335,0.18435633182525635
150,1.937502985795339,10.069953918457031,-0.312126617928346,0.10000000149011612,14.359213752746582,-9.980412928263346,-0.8644451296329498,-0.34060999751091003,0.18629762530326843
151,1.935803252061208,10.06650780995687,-0.3126036419471105,0.10000000149011612,14.356272608439127,-9.976997509002686,-0.8642379685242971,-0.34225648641586304,0.1865856945514679
152,1.9343178327878316,10.068624242146809,-0.3080470871925354,0.10000000149011612,14.361112384796142,-9.978924922943115,-0.8662168522675832,-0.33668696880340576,0.18779316544532776
153,1.935988256931305,10.067648843129476,-0.3239496166507403,0.10000000149011612,14.360904655456544,-9.978652426401775,-0.8593104672431946,-0.33953991532325745,0.18704572319984436
154,1.9332579390207927,10.067723426818848,-0.3227973156174024,0.10000000149011612,14.359039891560872,-9.978684724171956,-0.8598109066486359,-0.3405275344848633,0.1845083385705948
155,1.9336227043469747,10.068308143615722,-0.29611049448450405,0.10000000149011612,14.359198729197184,-9.978115851084391,-0.8714008462429047,-0.3370905816555023,0.18577517569065094
156,1.9330757172902424,10.06784382502238,-0.30615974028905235,0.10000000149011612,14.361685829162598,-9.978093617757162,-0.8670365158716837,-0.3416557013988495,0.1859206110239029
157,1.9351343297958374,10.069257717132569,-0.29733186438679693,0.10000000149011612,14.36471066792806,-9.9791379737854,-0.8708704102039337,-0.33720260858535767,0.18437881767749786
158,1.932795250415802,10.067894821166993,-0.300546431740125,0.10000000149011612,14.36652311960856,-9.977921148935954,-0.8694743482271831,-0.3394407331943512,0.18648727238178253
159,1.931845490137736,10.067247893015544,-0.30337398141622546,0.10000000149011612,14.363251546223958,-9.977404308319091,-0.8682463542620341,-0.33933284878730774,0.18586885929107666
160,1.930293132464091,10.068369064331055,-0.27959083795547485,0.10000000149011612,14.360484816233317,-9.977502975463867,-0.878575245141983,-0.34194129705429077,0.18369872868061066
161,1.9308610884348552,10.068707955678304,-0.26730452304085095,0.10000000149011612,14.361214084625244,-9.977318026224772,-0.8839111216862996,-0.3402339518070221,0.18522638082504272
162,1.935840281645457,10.06932965596517,-0.2625091651578744,0.10000000149011612,14.367861398061116,-9.977738641103109,-0.885993725458781,-0.3405277729034424,0.18414126336574554
163,1.9310809930165609,10.067382157643635,-0.2821098196009795,0.10000000149011612,14.365367482503256,-9.976650161743164,-0.8774812579154968,-0.34244662523269653,0.18536193668842316
164,1.930976365407308,10.06886214574178,-0.2805875696738561,0.10000000149011612,14.363172111511231,-9.978074995676677,-0.878142366806666,-0.34039002656936646,0.18247315287590027
165,1.92868914604187,10.068360951741537,-0.27199128955602647,0.10000000149011612,14.36568374633789,-9.977205225626628,-0.8818756834665934,-0.33946260809898376,0.1840873807668686
166,1.9296812280019124,10.068406206766765,-0.28960658888022106,0.10000000149011612,14.36953046798706,-9.97802370707194,-0.8742254614830017,-0.34243541955947876,0.18356192111968994
